,address.houseNumber,street,city,state,zip,address.zipPlus4,sold_month,building.fullBathroomCount,lot.lotDepthFeet,mls.lotSizeSquareFeet,mls.bedroomCount,mls.floorCount,mls.bathroomCount,building.buildingQualityCode,assessment.totalAssessedValue,sale.priorSale.price,bedrooms_tagged,living_area_tagged,Bathroom_max_tagged,Bathroom_min_tagged,Bathroom_std_tagged,Bathroom_mean_tagged,Floor_max_tagged,Floor_min_tagged,Floor_std_tagged,Floor_mean_tagged,Walls_max_tagged,Walls_min_tagged,Walls_std_tagged,Walls_mean_tagged,Outview_tagged,Outview_std_tagged,Kitchen_level_tagged,Kitchen_level_std_tagged,general.propertyTypeDetail,assessment.assessmentYear,sale.lastSale.saleDate,sale.priorSale.saleDate,building.yearBuilt,sale.lastSale.price,building.styleCode,building.roofCover,building.exteriorWalls,building.heatSource,building.heatSourceCode,AC,Fireplace,SolarHeat,EvaporativeCooler,AttachedGarage,SpaorHotTub,Spa,Pool,Garage,hoa_type,hoa_amount
4135,8741,8741 dalton ave,los angeles,ca,90047,3420,august,2.0,1350.0,6750.0,3.0,1.0,2.0,1.0,714400.8885729361,753246.6408089763,3.0,1450.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,0.0,4.0,1.0,Single Family,2021,2021,2018,2016,883569.8552715916,,,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,PUD,200.0
4136,1652,1652 w 85th st,los angeles,ca,90047,5437,december,2.0,950.0,4752.0,3.0,1.0,2.0,4.0,604234.872491835,548941.8343159303,3.0,1462.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,Single Family,2021,2019,2016,1929,625536.8406925246,12.0,Roll Composition,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,PUD,300.0
4137,1652,1652 w 85th st,los angeles,ca,90047,5437,june,2.0,950.0,4752.0,3.0,1.0,2.0,4.0,619633.523412254,554593.4992631406,3.0,1462.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2019,2016,1929,629703.7840434435,12.0,Roll Composition,Stucco,Central,3.0,2,0,0,0,0,0,0,0,0,PUD,300.0
4138,9426,9426 s hobart blvd,los angeles,ca,90047,3824,july,2.0,1300.0,6500.0,2.0,1.0,2.0,9.0,567284.6489218904,405488.42461885937,3.0,1448.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,Single Family,2021,2016,2015,1937,608292.1150831238,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,300.0
4139,9426,9426 s hobart blvd,los angeles,ca,90047,3824,august,2.0,1300.0,6500.0,2.0,1.0,2.0,9.0,565703.6742495334,405127.4979314495,3.0,1448.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,Single Family,2021,2016,2015,1937,606963.8797907704,12.0,Roll Composition,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,300.0
4140,8219,8219 adams st,paramount,ca,90723,4414,april,2.0,1110.0,7359.0,4.0,1.0,2.0,9.0,588793.7167728255,605848.6197167293,4.0,1589.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2017,1978,780012.1186764676,15.0,Composition Shingle,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
4141,8219,8219 adams st,paramount,ca,90723,4414,february,2.0,1110.0,7359.0,4.0,1.0,2.0,9.0,593332.6609107463,607848.6829142758,4.0,1589.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,Single Family,2021,2021,2017,1978,786025.1438374338,15.0,Composition Shingle,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
4142,8432,8432 madison st,paramount,ca,90723,4449,june,3.0,1000.0,5227.0,4.0,2.0,3.0,1.0,722986.4972928244,597524.9797070079,4.0,2038.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2019,2018,1977,738152.7690731477,15.0,Wood Shake/ Shingles,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
4143,8432,8432 madison st,paramount,ca,90723,4449,july,3.0,1000.0,5227.0,4.0,2.0,3.0,1.0,719808.0719734095,596238.9785858649,4.0,2038.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,2.3333333333333335,1.0,Single Family,2021,2019,2018,1977,736384.0831745295,15.0,Wood Shake/ Shingles,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,,
4144,14519,14519 passage ave,paramount,ca,90723,3621,september,2.0,980.0,5514.0,3.0,1.0,2.0,4.0,528367.4149937972,467109.45975045406,3.0,1484.0,4.0,2.0,0.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2016,2016,1956,568106.0996964981,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,400.0
4145,14519,14519 passage ave,paramount,ca,90723,3621,april,2.0,980.0,5514.0,3.0,1.0,2.0,4.0,540727.7113735222,475488.0268001159,3.0,1484.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,1.0,2.6666666666666665,1.3333333333333333,Single Family,2021,2016,2016,1956,578296.2488109517,15.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,400.0
4146,15105,15105 colony ct,paramount,ca,90723,3590,february,3.0,,3184.0,4.0,2.0,3.0,1.0,684626.7709359337,472483.15003972524,4.0,2055.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Single Family,2021,2020,2019,1992,689782.1156500087,,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,PUD,200.0
4147,15105,15105 colony ct,paramount,ca,90723,3590,september,3.0,,3184.0,4.0,2.0,3.0,1.0,663859.5208180613,464076.8868875597,4.0,2055.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,Single Family,2021,2020,2019,1992,682622.0360579388,,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,PUD,200.0
4148,15943,15943 indiana ave,paramount,ca,90723,5105,august,2.0,1500.0,7405.0,4.0,1.0,2.0,1.0,625744.6116377646,646835.607424851,4.0,1984.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2021,2018,1976,880268.8470949854,15.0,Wood Shake/ Shingles,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
4149,15943,15943 indiana ave,paramount,ca,90723,5105,march,2.0,1500.0,7405.0,4.0,1.0,2.0,1.0,640169.2821923862,655655.5884050736,4.0,1984.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,Single Family,2021,2021,2018,1976,900560.8126711784,15.0,Wood Shake/ Shingles,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,,
4150,435,435 arnaz dr 202,los angeles,ca,90048,3900,august,3.0,,12433.0,2.0,4.0,3.0,6.0,986553.6080292927,1011478.3939415483,2.0,1372.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2021,2019,1991,902275.56827236,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,604.0
4151,435,435 arnaz dr 202,los angeles,ca,90048,3900,febraury,3.0,,12433.0,2.0,4.0,3.0,6.0,1012564.1405009142,1027650.8513364024,2.0,1372.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,0.0,4.0,0.0,Condominium Unit,2021,2021,2019,1991,926064.1062452524,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,604.0
4152,625,625 n flores st 107,west hollywood,ca,90048,2141,august,1.0,,11503.0,1.0,3.0,1.0,9.0,538634.3068653038,552243.9507152132,1.0,631.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2019,1963,594181.4717891151,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,473.0
4153,625,625 n flores st 107,west hollywood,ca,90048,2141,march,1.0,,11503.0,1.0,3.0,1.0,9.0,551050.9098714623,559311.1229849253,1.0,631.0,4.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2021,2021,2019,1963,607878.5485530453,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,473.0
4154,6151,6151 orange st 201,los angeles,ca,90048,4853,december,1.0,,24999.0,2.0,3.0,2.0,9.0,650606.2376743846,592451.6929622408,1.0,1051.0,5.0,4.0,1.0,5.0,3.0,2.0,0.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2020,2017,1974,683476.016135397,29.0,,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,COA,293.0
4155,6151,6151 orange st 201,los angeles,ca,90048,4853,september,1.0,,24999.0,2.0,3.0,2.0,9.0,659243.719690989,594468.0295987098,1.0,1051.0,5.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2020,2017,1974,684897.4428447986,29.0,,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,COA,293.0
4156,6151,6151 orange st 203,los angeles,ca,90048,4853,february,1.0,,24829.0,1.0,,1.0,9.0,527163.1218265811,545718.0382958826,1.0,569.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2021,2019,1974,567496.6016929748,29.0,,Stucco,Floor/Wall,6.0,2,1,0,0,0,0,0,0,0,COA,293.0
4157,6151,6151 orange st 203,los angeles,ca,90048,4853,september,1.0,,24829.0,1.0,,1.0,9.0,511172.3238200632,536008.8043551313,1.0,569.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2019,1974,550282.3407719634,29.0,,Stucco,Floor/Wall,6.0,2,1,0,0,0,0,0,0,0,COA,293.0
4158,6151,6151 orange st 308,los angeles,ca,90048,4855,november,1.0,,24999.0,1.0,3.0,1.0,9.0,529617.754306551,540013.5083360653,1.0,630.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2020,2017,1974,554845.7682315488,29.0,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,COA,293.0
4159,6151,6151 orange st 308,los angeles,ca,90048,4855,september,1.0,,24999.0,1.0,3.0,1.0,9.0,534403.5468591406,540425.4814533725,1.0,630.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2020,2017,1974,555199.2559937902,29.0,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,COA,293.0
4160,8901,8901 rosewood ave,west hollywood,ca,90048,2409,may,1.0,,3976.0,3.0,1.0,3.0,4.0,1944655.1192723436,2058874.5526727804,3.0,1267.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,1.0,5.0,0.0,Single Family,2021,2021,2017,1923,2146599.383451523,,,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,300.0
4161,8901,8901 rosewood ave,west hollywood,ca,90048,2409,december,1.0,,3976.0,3.0,1.0,3.0,4.0,1884707.92308816,2030738.3442652014,3.0,1267.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,0.0,5.0,3.0,1.0,5.0,1.0,Single Family,2021,2021,2017,1923,2080426.9227959972,,,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,300.0
4162,141,141 s clark dr 210,los angeles,ca,90048,3242,february,1.0,,40283.0,1.0,0.0,1.0,2.0,663611.8918029928,679258.6806302378,1.0,670.0,5.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2018,1973,717135.0091045552,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,383.0
4163,141,141 s clark dr 210,los angeles,ca,90048,3242,april,1.0,,40283.0,1.0,0.0,1.0,2.0,658535.3175562113,675938.6346212968,1.0,670.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,Condominium Unit,2021,2021,2018,1973,711648.9875855702,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,383.0
4164,126,126 n croft ave 202,los angeles,ca,90048,3455,august,2.0,,7405.0,3.0,3.0,3.0,6.0,1156646.8570173979,1195629.5885856766,3.0,1929.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,Condominium Unit,2021,2021,2018,1983,1210369.6647556047,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,550.0
4165,126,126 n croft ave 202,los angeles,ca,90048,3455,april,2.0,,7405.0,3.0,3.0,3.0,6.0,1178060.3719279517,1209192.5485175254,2.0,1929.0,5.0,4.0,0.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2021,2018,1983,1232777.773770279,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,550.0
4166,128,128 n swall dr 307,los angeles,ca,90048,6807,december,3.0,,23516.0,2.0,,3.0,2.0,1230721.1267568893,1116967.2930331503,2.0,1651.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2018,2017,1991,1337487.0867768594,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,775.0
4167,128,128 n swall dr 307,los angeles,ca,90048,6807,may,3.0,,23516.0,2.0,,3.0,2.0,1269866.863838965,1132443.055644311,2.0,1651.0,4.0,4.0,0.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,4.0,0.0,Condominium Unit,2021,2018,2017,1991,1355394.095546069,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,775.0
4168,305,305 arnaz dr 102,los angeles,ca,90048,3823,january,2.0,,13068.0,2.0,0.0,2.0,1.0,1091393.0198734398,1107684.323100151,2.0,1480.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2020,2019,2004,931132.5927382844,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,495.0
4169,305,305 arnaz dr 102,los angeles,ca,90048,3823,april,2.0,,13068.0,2.0,0.0,2.0,1.0,1079890.9156814232,1098603.432759064,2.0,1480.0,4.0,4.0,0.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2020,2019,2004,928665.0486335239,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,495.0
4170,544,544 huntley dr,west hollywood,ca,90048,1923,september,2.0,1200.0,5227.0,3.0,1.0,3.0,1.0,2935389.980669195,3048186.8962572278,3.0,1884.0,5.0,4.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,0.0,Single Family,2021,2021,2018,1939,2600836.933996842,15.0,Composition Shingle,Stucco,Central,3.0,3,1,0,0,0,0,0,0,0,PUD,100.0
4171,544,544 huntley dr,west hollywood,ca,90048,1923,may,2.0,1200.0,5227.0,3.0,1.0,3.0,1.0,2989073.292020757,3072226.6165710897,3.0,1884.0,5.0,4.0,1.0,5.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,0.0,Single Family,2021,2021,2018,1939,2648401.836725905,15.0,Composition Shingle,Stucco,Central,3.0,3,1,0,0,0,0,0,0,0,PUD,100.0
4172,7912,7912 blackburn ave 11,los angeles,ca,90048,4400,june,4.0,,12866.0,3.0,3.0,3.0,4.0,1244953.6492477693,1203982.3510008783,3.0,1910.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Condominium Unit,2021,2019,2017,1991,1271068.7492728767,29.0,,Stucco,Central,3.0,1,1,0,0,0,0,0,0,0,COA,476.0
4173,7912,7912 blackburn ave 11,los angeles,ca,90048,4400,july,4.0,,12866.0,3.0,3.0,3.0,4.0,1239480.5287744494,1202830.3291380473,3.0,1507.0,5.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,Condominium Unit,2021,2019,2017,1991,1268023.1448029024,29.0,,Stucco,Central,3.0,1,1,0,0,0,0,0,0,0,COA,476.0
4174,8568,8568 burton way 108,los angeles,ca,90048,3346,january,2.0,,28314.0,2.0,3.0,2.0,1.0,1373252.5897986412,1083990.5407878484,2.0,1808.0,4.0,4.0,0.0,4.0,5.0,3.0,1.0,4.0,5.0,3.0,1.0,5.0,2.0,0.0,5.0,0.0,Condominium Unit,2021,2020,2019,1974,1383726.4536048807,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,550.0
4175,8568,8568 burton way 108,los angeles,ca,90048,3346,may,2.0,,28314.0,2.0,3.0,2.0,1.0,1352001.889390916,1072326.2879190757,2.0,1808.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,3.6666666666666665,1.0,Condominium Unit,2021,2020,2019,1974,1376803.2995720452,29.0,,Stucco,Central,3.0,0,0,0,0,0,0,0,0,0,COA,550.0
4176,9950,9950 durant dr 304,beverly hills,ca,90212,1649,may,2.0,,18001.0,2.0,5.0,2.0,6.0,995183.5462662571,968006.1187973289,2.0,1115.0,5.0,1.0,2.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,Condominium Unit,2021,2018,2017,1964,1022870.7441054336,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,681.0
4177,9950,9950 durant dr 304,beverly hills,ca,90212,1649,april,2.0,,18001.0,2.0,5.0,2.0,6.0,1000172.7805870345,971350.3049929063,2.0,1115.0,5.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,3.0,1.0,5.0,2.0,1.0,4.0,0.0,Condominium Unit,2021,2018,2017,1964,1026604.4736913793,29.0,,Stucco,Central,3.0,0,1,0,0,0,0,0,0,0,COA,681.0
4178,225,225 e 71st st,los angeles,ca,90003,2107,july,1.0,1020.0,4080.0,2.0,1.0,1.0,7.0,392312.32555290416,183419.88250919495,2.0,732.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,5.0,0.0,Single Family,2021,2018,2011,1923,413472.25650678074,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
4179,225,225 e 71st st,los angeles,ca,90003,2107,december,1.0,1020.0,4080.0,2.0,1.0,1.0,7.0,384252.15078727424,183450.70336023398,2.0,732.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,3.3333333333333335,1.0,Single Family,2021,2018,2011,1923,410162.70661157026,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
4180,339,339 w 63rd pl,los angeles,ca,90003,1413,september,1.0,400.0,1620.0,3.0,1.0,2.0,7.0,350428.55531746923,480744.1743261531,3.0,892.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2021,1925,350428.55531746923,,,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,
4181,339,339 w 63rd pl,los angeles,ca,90003,1413,september,1.0,400.0,1620.0,3.0,1.0,2.0,7.0,350428.55531746923,480744.1743261531,3.0,892.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,Single Family,2021,2021,2021,1925,350428.55531746923,,,Stucco,Floor/Wall,6.0,0,0,0,0,0,0,0,0,0,HOA,
4182,342,342 w 81st st,los angeles,ca,90003,2432,october,1.0,1180.0,4356.0,2.0,1.0,1.0,7.0,332795.17673758365,359600.3678978657,2.0,602.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2021,2016,1922,506421.5239563983,,,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,,
4183,342,342 w 81st st,los angeles,ca,90003,2432,august,1.0,1180.0,4356.0,2.0,1.0,1.0,7.0,336235.19118881266,360760.5959131795,2.0,602.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2021,2021,2016,1922,511656.2673739602,,,Stucco,Floor/Wall,6.0,3,0,0,0,0,0,0,0,0,,
4184,400,400 e 83rd st,los angeles,ca,90003,3102,september,2.0,420.0,2178.0,2.0,1.0,1.0,7.0,403847.008218676,334702.8748831466,2.0,965.0,4.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,0.0,Single Family,2021,2019,2018,1931,423470.15928489825,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,
4185,400,400 e 83rd st,los angeles,ca,90003,3102,april,2.0,420.0,2178.0,2.0,1.0,1.0,7.0,413294.35219182144,338573.91358490713,2.0,965.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2019,2018,1931,428866.5807027363,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,
4186,411,411 e 91st st,los angeles,ca,90003,3807,february,1.0,1330.0,5323.0,2.0,1.0,1.0,7.0,451112.9304673672,336490.363670311,2.0,1036.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.3333333333333335,1.0,Single Family,2021,2017,2016,1926,474784.17164938303,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
4187,411,411 e 91st st,los angeles,ca,90003,3807,august,1.0,1330.0,5323.0,2.0,1.0,1.0,7.0,439524.83737087937,330380.7562573328,2.0,1036.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2017,2016,1926,467412.86146903393,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,,
4188,415,415 e 91st st,los angeles,ca,90003,3807,january,1.0,1330.0,5324.0,2.0,1.0,1.0,7.0,423828.555676251,336025.1056466908,2.0,1011.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,Single Family,2021,2017,2016,1926,426093.602536077,,,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
4189,415,415 e 91st st,los angeles,ca,90003,3807,april,1.0,1330.0,5324.0,2.0,1.0,1.0,7.0,419361.8602529053,334126.7215352165,2.0,1011.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,4.0,0.0,Single Family,2021,2017,2016,1926,423409.1073046002,,,Stucco,Floor/Wall,6.0,2,0,0,0,0,0,0,0,0,,
4193,5968,5968 wall st,los angeles,ca,90003,1248,december,1.0,400.0,1520.0,2.0,1.0,2.0,10.0,393389.8181286977,336620.2800921822,2.0,440.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2017,1922,413264.56789582147,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,100.0
4193,5968,5968 wall st,los angeles,ca,90003,1248,december,1.0,400.0,1520.0,2.0,1.0,2.0,10.0,393389.8181286977,336620.2800921822,2.0,440.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,Single Family,2021,2020,2017,1922,413264.56789582147,,,Stucco,Floor/Wall,6.0,0,1,0,0,0,0,0,0,0,HOA,100.0
4195,6419,6419 s figueroa st,los angeles,ca,90003,1027,july,1.0,,4792.0,3.0,1.0,2.0,7.0,535123.5234584737,381113.5581714674,3.0,1014.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2019,2018,1922,558395.5133077,,,Stucco,Floor/Wall,6.0,0,0,0,0,1,0,0,0,1,,
4195,6419,6419 s figueroa st,los angeles,ca,90003,1027,july,1.0,,4792.0,3.0,1.0,2.0,7.0,535123.5234584737,,3.0,1014.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,Single Family,2021,2019,2017,1922,558395.5133077,,,Stucco,Floor/Wall,6.0,0,0,0,0,1,0,0,0,1,,
4197,8511,8511 s olive st,los angeles,ca,90003,2836,october,1.0,,5663.0,3.0,1.0,1.0,7.0,432110.4275174372,331440.0,3.0,1000.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2021,2018,2017,1970,459638.23827746796,21.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,1,0,0,0,1,,
4197,8511,8511 s olive st,los angeles,ca,90003,2836,october,1.0,,5663.0,3.0,1.0,1.0,7.0,432110.4275174372,331440.0,3.0,1000.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,Single Family,2021,2018,2017,1970,459638.23827746796,21.0,Composition Shingle,Stucco,Floor/Wall,6.0,0,1,0,0,1,0,0,0,1,,
